commit,step,label,p50,p95,p99
373e9751fb788ee30ff61acfc12fd38d60ff5cca,10,Total,1870,1959,2041
470488da58666e3cb06c00532cba3b5d02693936,0,nanvix-bench::write_all(),,,
470488da58666e3cb06c00532cba3b5d02693936,1,linuxd::worker_thread::handle_read_request(),914,1020,1119
470488da58666e3cb06c00532cba3b5d02693936,2,uservm::io_thread::system_vm::read(),29,37,43
470488da58666e3cb06c00532cba3b5d02693936,3,uservm::memory_thread::data_rx::recv(),6,8,15
470488da58666e3cb06c00532cba3b5d02693936,4,uservm::lib::vm_input::vmexit(),108,145,161
470488da58666e3cb06c00532cba3b5d02693936,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
470488da58666e3cb06c00532cba3b5d02693936,6,uservm::lib::vm_output::send(),770,851,906
470488da58666e3cb06c00532cba3b5d02693936,7,uservm::io_thread::system_vm::write(),24,37,45
470488da58666e3cb06c00532cba3b5d02693936,8,linuxd::worker_thread::handle_write_request(),52,69,75
470488da58666e3cb06c00532cba3b5d02693936,9,nanvix-bench::read_exact(),37,52,63
470488da58666e3cb06c00532cba3b5d02693936,10,Total,1944,2134,2282
1115c98b16496b42cdd2e1ec18180af182956d2e,0,nanvix-bench::write_all(),,,
1115c98b16496b42cdd2e1ec18180af182956d2e,1,linuxd::worker_thread::handle_read_request(),941,1008,1111
1115c98b16496b42cdd2e1ec18180af182956d2e,2,uservm::io_thread::system_vm::read(),29,37,45
1115c98b16496b42cdd2e1ec18180af182956d2e,3,uservm::memory_thread::data_rx::recv(),5,7,13
1115c98b16496b42cdd2e1ec18180af182956d2e,4,uservm::lib::vm_input::vmexit(),113,136,148
1115c98b16496b42cdd2e1ec18180af182956d2e,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
1115c98b16496b42cdd2e1ec18180af182956d2e,6,uservm::lib::vm_output::send(),803,863,935
1115c98b16496b42cdd2e1ec18180af182956d2e,7,uservm::io_thread::system_vm::write(),25,36,48
1115c98b16496b42cdd2e1ec18180af182956d2e,8,linuxd::worker_thread::handle_write_request(),52,66,77
1115c98b16496b42cdd2e1ec18180af182956d2e,9,nanvix-bench::read_exact(),36,50,58
1115c98b16496b42cdd2e1ec18180af182956d2e,10,Total,2008,2129,2298
20b09d92956da98af39fc7aea78ded68b3ee7651,0,nanvix-bench::write_all(),,,
20b09d92956da98af39fc7aea78ded68b3ee7651,1,linuxd::worker_thread::handle_read_request(),850,906,961
20b09d92956da98af39fc7aea78ded68b3ee7651,2,uservm::io_thread::system_vm::read(),29,36,43
20b09d92956da98af39fc7aea78ded68b3ee7651,3,uservm::memory_thread::data_rx::recv(),6,8,11
20b09d92956da98af39fc7aea78ded68b3ee7651,4,uservm::lib::vm_input::vmexit(),101,131,148
20b09d92956da98af39fc7aea78ded68b3ee7651,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
20b09d92956da98af39fc7aea78ded68b3ee7651,6,uservm::lib::vm_output::send(),714,756,834
20b09d92956da98af39fc7aea78ded68b3ee7651,7,uservm::io_thread::system_vm::write(),24,37,46
20b09d92956da98af39fc7aea78ded68b3ee7651,8,linuxd::worker_thread::handle_write_request(),50,67,76
20b09d92956da98af39fc7aea78ded68b3ee7651,9,nanvix-bench::read_exact(),38,51,60
20b09d92956da98af39fc7aea78ded68b3ee7651,10,Total,1816,1929,2039
ed6f11a61e7196d8d16abd352cea64714785785c,0,nanvix-bench::write_all(),,,
ed6f11a61e7196d8d16abd352cea64714785785c,1,linuxd::worker_thread::handle_read_request(),837,881,953
ed6f11a61e7196d8d16abd352cea64714785785c,2,uservm::io_thread::system_vm::read(),28,37,44
ed6f11a61e7196d8d16abd352cea64714785785c,3,uservm::memory_thread::data_rx::recv(),6,7,15
ed6f11a61e7196d8d16abd352cea64714785785c,4,uservm::lib::vm_input::vmexit(),95,126,149
ed6f11a61e7196d8d16abd352cea64714785785c,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
ed6f11a61e7196d8d16abd352cea64714785785c,6,uservm::lib::vm_output::send(),705,743,789
ed6f11a61e7196d8d16abd352cea64714785785c,7,uservm::io_thread::system_vm::write(),23,35,45
ed6f11a61e7196d8d16abd352cea64714785785c,8,linuxd::worker_thread::handle_write_request(),50,67,82
ed6f11a61e7196d8d16abd352cea64714785785c,9,nanvix-bench::read_exact(),37,52,68
ed6f11a61e7196d8d16abd352cea64714785785c,10,Total,1787,1862,2005
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,0,nanvix-bench::write_all(),,,
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,1,linuxd::worker_thread::handle_read_request(),807,857,896
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,2,uservm::io_thread::system_vm::read(),29,35,43
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,3,uservm::memory_thread::data_rx::recv(),6,7,8
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,4,uservm::lib::vm_input::vmexit(),88,118,133
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,6,uservm::lib::vm_output::send(),680,712,761
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,7,uservm::io_thread::system_vm::write(),23,36,40
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,8,linuxd::worker_thread::handle_write_request(),50,68,77
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,9,nanvix-bench::read_exact(),38,49,57
7da418a7aa73bfc8ad33f58e4b3599555f47b39d,10,Total,1724,1808,1895
680b7c33d8e468f235fbbfb66e46f1f55626619d,0,nanvix-bench::write_all(),,,
680b7c33d8e468f235fbbfb66e46f1f55626619d,1,linuxd::worker_thread::handle_read_request(),136,167,201
680b7c33d8e468f235fbbfb66e46f1f55626619d,2,uservm::io_thread::system_vm::read(),21,27,31
680b7c33d8e468f235fbbfb66e46f1f55626619d,3,uservm::memory_thread::data_rx::recv(),4,5,6
680b7c33d8e468f235fbbfb66e46f1f55626619d,4,uservm::lib::vm_input::vmexit(),21,34,45
680b7c33d8e468f235fbbfb66e46f1f55626619d,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
680b7c33d8e468f235fbbfb66e46f1f55626619d,6,uservm::lib::vm_output::send(),69,96,133
680b7c33d8e468f235fbbfb66e46f1f55626619d,7,uservm::io_thread::system_vm::write(),7,11,20
680b7c33d8e468f235fbbfb66e46f1f55626619d,8,linuxd::worker_thread::handle_write_request(),39,51,56
680b7c33d8e468f235fbbfb66e46f1f55626619d,9,nanvix-bench::read_exact(),28,38,44
680b7c33d8e468f235fbbfb66e46f1f55626619d,10,Total,328,383,480
aa7eac849a7cba2c688fa93e9028008bae58b3fd,0,nanvix-bench::write_all(),,,
aa7eac849a7cba2c688fa93e9028008bae58b3fd,1,linuxd::worker_thread::handle_read_request(),880,989,1064
aa7eac849a7cba2c688fa93e9028008bae58b3fd,2,uservm::io_thread::system_vm::read(),29,37,44
aa7eac849a7cba2c688fa93e9028008bae58b3fd,3,uservm::memory_thread::data_rx::recv(),6,8,10
aa7eac849a7cba2c688fa93e9028008bae58b3fd,4,uservm::lib::vm_input::vmexit(),104,145,173
aa7eac849a7cba2c688fa93e9028008bae58b3fd,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
aa7eac849a7cba2c688fa93e9028008bae58b3fd,6,uservm::lib::vm_output::send(),738,832,891
aa7eac849a7cba2c688fa93e9028008bae58b3fd,7,uservm::io_thread::system_vm::write(),24,37,41
aa7eac849a7cba2c688fa93e9028008bae58b3fd,8,linuxd::worker_thread::handle_write_request(),52,70,80
aa7eac849a7cba2c688fa93e9028008bae58b3fd,9,nanvix-bench::read_exact(),38,53,75
aa7eac849a7cba2c688fa93e9028008bae58b3fd,10,Total,1873,2090,2195
4114865f430e5271080de117b2b0249d2fb7365a,0,nanvix-bench::write_all(),,,
4114865f430e5271080de117b2b0249d2fb7365a,1,linuxd::worker_thread::handle_read_request(),954,1010,1038
4114865f430e5271080de117b2b0249d2fb7365a,2,uservm::io_thread::system_vm::read(),32,39,50
4114865f430e5271080de117b2b0249d2fb7365a,3,uservm::memory_thread::data_rx::recv(),5,8,10
4114865f430e5271080de117b2b0249d2fb7365a,4,uservm::lib::vm_input::vmexit(),110,146,165
4114865f430e5271080de117b2b0249d2fb7365a,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
4114865f430e5271080de117b2b0249d2fb7365a,6,uservm::lib::vm_output::send(),804,843,863
4114865f430e5271080de117b2b0249d2fb7365a,7,uservm::io_thread::system_vm::write(),24,38,43
4114865f430e5271080de117b2b0249d2fb7365a,8,linuxd::worker_thread::handle_write_request(),53,72,81
4114865f430e5271080de117b2b0249d2fb7365a,9,nanvix-bench::read_exact(),40,55,63
4114865f430e5271080de117b2b0249d2fb7365a,10,Total,2032,2126,2166
588930558c56e205b23c36fedbe83369798d2854,0,nanvix-bench::write_all(),,,
588930558c56e205b23c36fedbe83369798d2854,1,linuxd::worker_thread::handle_read_request(),890,969,1053
588930558c56e205b23c36fedbe83369798d2854,2,uservm::io_thread::system_vm::read(),31,41,49
588930558c56e205b23c36fedbe83369798d2854,3,uservm::memory_thread::data_rx::recv(),6,8,18
588930558c56e205b23c36fedbe83369798d2854,4,uservm::lib::vm_input::vmexit(),104,138,172
588930558c56e205b23c36fedbe83369798d2854,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
588930558c56e205b23c36fedbe83369798d2854,6,uservm::lib::vm_output::send(),751,814,890
588930558c56e205b23c36fedbe83369798d2854,7,uservm::io_thread::system_vm::write(),24,39,83
588930558c56e205b23c36fedbe83369798d2854,8,linuxd::worker_thread::handle_write_request(),54,72,96
588930558c56e205b23c36fedbe83369798d2854,9,nanvix-bench::read_exact(),41,69,104
588930558c56e205b23c36fedbe83369798d2854,10,Total,1903,2061,2762
c58e9b075e8bd0710506187f31a757d61246e665,0,nanvix-bench::write_all(),,,
c58e9b075e8bd0710506187f31a757d61246e665,1,linuxd::worker_thread::handle_read_request(),902,1013,1074
c58e9b075e8bd0710506187f31a757d61246e665,2,uservm::io_thread::system_vm::read(),29,37,47
c58e9b075e8bd0710506187f31a757d61246e665,3,uservm::memory_thread::data_rx::recv(),5,8,10
c58e9b075e8bd0710506187f31a757d61246e665,4,uservm::lib::vm_input::vmexit(),115,148,164
c58e9b075e8bd0710506187f31a757d61246e665,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
c58e9b075e8bd0710506187f31a757d61246e665,6,uservm::lib::vm_output::send(),761,847,892
c58e9b075e8bd0710506187f31a757d61246e665,7,uservm::io_thread::system_vm::write(),24,37,43
c58e9b075e8bd0710506187f31a757d61246e665,8,linuxd::worker_thread::handle_write_request(),52,67,75
c58e9b075e8bd0710506187f31a757d61246e665,9,nanvix-bench::read_exact(),37,53,66
c58e9b075e8bd0710506187f31a757d61246e665,10,Total,1928,2144,2246
49b620d1fbbd032d2491002e5c1cf2195b9faca9,0,nanvix-bench::write_all(),,,
49b620d1fbbd032d2491002e5c1cf2195b9faca9,1,linuxd::worker_thread::handle_read_request(),897,1114,1524
49b620d1fbbd032d2491002e5c1cf2195b9faca9,2,uservm::io_thread::system_vm::read(),29,42,54
49b620d1fbbd032d2491002e5c1cf2195b9faca9,3,uservm::memory_thread::data_rx::recv(),6,8,15
49b620d1fbbd032d2491002e5c1cf2195b9faca9,4,uservm::lib::vm_input::vmexit(),105,167,241
49b620d1fbbd032d2491002e5c1cf2195b9faca9,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
49b620d1fbbd032d2491002e5c1cf2195b9faca9,6,uservm::lib::vm_output::send(),756,965,1284
49b620d1fbbd032d2491002e5c1cf2195b9faca9,7,uservm::io_thread::system_vm::write(),24,39,55
49b620d1fbbd032d2491002e5c1cf2195b9faca9,8,linuxd::worker_thread::handle_write_request(),54,73,93
49b620d1fbbd032d2491002e5c1cf2195b9faca9,9,nanvix-bench::read_exact(),39,57,80
49b620d1fbbd032d2491002e5c1cf2195b9faca9,10,Total,1911,2418,3083
3a59a991817612a946b1eba61b2b11dfc31829e3,0,nanvix-bench::write_all(),,,
3a59a991817612a946b1eba61b2b11dfc31829e3,1,linuxd::worker_thread::handle_read_request(),915,1006,1191
3a59a991817612a946b1eba61b2b11dfc31829e3,2,uservm::io_thread::system_vm::read(),30,38,46
3a59a991817612a946b1eba61b2b11dfc31829e3,3,uservm::memory_thread::data_rx::recv(),6,8,18
3a59a991817612a946b1eba61b2b11dfc31829e3,4,uservm::lib::vm_input::vmexit(),116,149,172
3a59a991817612a946b1eba61b2b11dfc31829e3,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
3a59a991817612a946b1eba61b2b11dfc31829e3,6,uservm::lib::vm_output::send(),774,840,916
3a59a991817612a946b1eba61b2b11dfc31829e3,7,uservm::io_thread::system_vm::write(),25,38,51
3a59a991817612a946b1eba61b2b11dfc31829e3,8,linuxd::worker_thread::handle_write_request(),53,69,80
3a59a991817612a946b1eba61b2b11dfc31829e3,9,nanvix-bench::read_exact(),39,56,70
3a59a991817612a946b1eba61b2b11dfc31829e3,10,Total,1964,2119,2481
d6808aad58e7c321309ae2f69b6ab0a167500a80,0,nanvix-bench::write_all(),,,
d6808aad58e7c321309ae2f69b6ab0a167500a80,1,linuxd::worker_thread::handle_read_request(),865,918,978
d6808aad58e7c321309ae2f69b6ab0a167500a80,2,uservm::io_thread::system_vm::read(),29,39,48
d6808aad58e7c321309ae2f69b6ab0a167500a80,3,uservm::memory_thread::data_rx::recv(),6,8,10
d6808aad58e7c321309ae2f69b6ab0a167500a80,4,uservm::lib::vm_input::vmexit(),97,136,154
d6808aad58e7c321309ae2f69b6ab0a167500a80,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
d6808aad58e7c321309ae2f69b6ab0a167500a80,6,uservm::lib::vm_output::send(),730,778,836
d6808aad58e7c321309ae2f69b6ab0a167500a80,7,uservm::io_thread::system_vm::write(),24,39,51
d6808aad58e7c321309ae2f69b6ab0a167500a80,8,linuxd::worker_thread::handle_write_request(),51,70,87
d6808aad58e7c321309ae2f69b6ab0a167500a80,9,nanvix-bench::read_exact(),39,53,66
d6808aad58e7c321309ae2f69b6ab0a167500a80,10,Total,1844,1939,2054
bd34502743b92b506cbdd7c5dd8f3350781ca6db,0,nanvix-bench::write_all(),,,
bd34502743b92b506cbdd7c5dd8f3350781ca6db,1,linuxd::worker_thread::handle_read_request(),138,167,231
bd34502743b92b506cbdd7c5dd8f3350781ca6db,2,uservm::io_thread::system_vm::read(),21,26,30
bd34502743b92b506cbdd7c5dd8f3350781ca6db,3,uservm::memory_thread::data_rx::recv(),3,5,6
bd34502743b92b506cbdd7c5dd8f3350781ca6db,4,uservm::lib::vm_input::vmexit(),21,34,44
bd34502743b92b506cbdd7c5dd8f3350781ca6db,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
bd34502743b92b506cbdd7c5dd8f3350781ca6db,6,uservm::lib::vm_output::send(),70,93,140
bd34502743b92b506cbdd7c5dd8f3350781ca6db,7,uservm::io_thread::system_vm::write(),7,11,18
bd34502743b92b506cbdd7c5dd8f3350781ca6db,8,linuxd::worker_thread::handle_write_request(),40,50,56
bd34502743b92b506cbdd7c5dd8f3350781ca6db,9,nanvix-bench::read_exact(),28,38,42
bd34502743b92b506cbdd7c5dd8f3350781ca6db,10,Total,331,379,461
98c15d98d6873607ae9dd777b79660b5df4630a4,0,nanvix-bench::write_all(),,,
98c15d98d6873607ae9dd777b79660b5df4630a4,1,linuxd::worker_thread::handle_read_request(),836,889,951
98c15d98d6873607ae9dd777b79660b5df4630a4,2,uservm::io_thread::system_vm::read(),33,39,47
98c15d98d6873607ae9dd777b79660b5df4630a4,3,uservm::memory_thread::data_rx::recv(),6,7,22
98c15d98d6873607ae9dd777b79660b5df4630a4,4,uservm::lib::vm_input::vmexit(),96,127,139
98c15d98d6873607ae9dd777b79660b5df4630a4,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
98c15d98d6873607ae9dd777b79660b5df4630a4,6,uservm::lib::vm_output::send(),698,736,796
98c15d98d6873607ae9dd777b79660b5df4630a4,7,uservm::io_thread::system_vm::write(),24,39,48
98c15d98d6873607ae9dd777b79660b5df4630a4,8,linuxd::worker_thread::handle_write_request(),54,72,81
98c15d98d6873607ae9dd777b79660b5df4630a4,9,nanvix-bench::read_exact(),41,55,66
98c15d98d6873607ae9dd777b79660b5df4630a4,10,Total,1792,1880,2008
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,0,nanvix-bench::write_all(),,,
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,1,linuxd::worker_thread::handle_read_request(),910,1067,1161
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,2,uservm::io_thread::system_vm::read(),30,39,48
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,3,uservm::memory_thread::data_rx::recv(),6,8,17
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,4,uservm::lib::vm_input::vmexit(),114,156,186
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,6,uservm::lib::vm_output::send(),770,891,965
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,7,uservm::io_thread::system_vm::write(),26,39,51
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,8,linuxd::worker_thread::handle_write_request(),54,72,82
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,9,nanvix-bench::read_exact(),42,57,65
aaccd0b1f5da7d83fa8f82f3f49fb1df9cf47ea3,10,Total,1954,2242,2475
fa06b886ed802485bfeb00ffa381bf827d47e976,0,nanvix-bench::write_all(),,,
fa06b886ed802485bfeb00ffa381bf827d47e976,1,linuxd::worker_thread::handle_read_request(),885,954,1040
fa06b886ed802485bfeb00ffa381bf827d47e976,2,uservm::io_thread::system_vm::read(),29,37,45
fa06b886ed802485bfeb00ffa381bf827d47e976,3,uservm::memory_thread::data_rx::recv(),6,8,9
fa06b886ed802485bfeb00ffa381bf827d47e976,4,uservm::lib::vm_input::vmexit(),119,149,165
fa06b886ed802485bfeb00ffa381bf827d47e976,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
fa06b886ed802485bfeb00ffa381bf827d47e976,6,uservm::lib::vm_output::send(),747,802,862
fa06b886ed802485bfeb00ffa381bf827d47e976,7,uservm::io_thread::system_vm::write(),23,37,51
fa06b886ed802485bfeb00ffa381bf827d47e976,8,linuxd::worker_thread::handle_write_request(),53,70,78
fa06b886ed802485bfeb00ffa381bf827d47e976,9,nanvix-bench::read_exact(),38,53,62
fa06b886ed802485bfeb00ffa381bf827d47e976,10,Total,1904,2039,2149
4d011f971a3db846d402e8b5a568ce44ac0267f3,0,nanvix-bench::write_all(),,,
4d011f971a3db846d402e8b5a568ce44ac0267f3,1,linuxd::worker_thread::handle_read_request(),862,949,1420
4d011f971a3db846d402e8b5a568ce44ac0267f3,2,uservm::io_thread::system_vm::read(),29,43,60
4d011f971a3db846d402e8b5a568ce44ac0267f3,3,uservm::memory_thread::data_rx::recv(),6,8,14
4d011f971a3db846d402e8b5a568ce44ac0267f3,4,uservm::lib::vm_input::vmexit(),102,144,173
4d011f971a3db846d402e8b5a568ce44ac0267f3,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
4d011f971a3db846d402e8b5a568ce44ac0267f3,6,uservm::lib::vm_output::send(),731,804,864
4d011f971a3db846d402e8b5a568ce44ac0267f3,7,uservm::io_thread::system_vm::write(),25,51,316
4d011f971a3db846d402e8b5a568ce44ac0267f3,8,linuxd::worker_thread::handle_write_request(),53,80,140
4d011f971a3db846d402e8b5a568ce44ac0267f3,9,nanvix-bench::read_exact(),38,67,102
4d011f971a3db846d402e8b5a568ce44ac0267f3,10,Total,1855,2031,2926
3418534f444231cd407fdfbe80a5103e71773d17,0,nanvix-bench::write_all(),,,
3418534f444231cd407fdfbe80a5103e71773d17,1,linuxd::worker_thread::handle_read_request(),928,977,1029
3418534f444231cd407fdfbe80a5103e71773d17,2,uservm::io_thread::system_vm::read(),29,37,48
3418534f444231cd407fdfbe80a5103e71773d17,3,uservm::memory_thread::data_rx::recv(),5,8,16
3418534f444231cd407fdfbe80a5103e71773d17,4,uservm::lib::vm_input::vmexit(),119,145,160
3418534f444231cd407fdfbe80a5103e71773d17,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
3418534f444231cd407fdfbe80a5103e71773d17,6,uservm::lib::vm_output::send(),776,812,866
3418534f444231cd407fdfbe80a5103e71773d17,7,uservm::io_thread::system_vm::write(),24,37,44
3418534f444231cd407fdfbe80a5103e71773d17,8,linuxd::worker_thread::handle_write_request(),52,67,78
3418534f444231cd407fdfbe80a5103e71773d17,9,nanvix-bench::read_exact(),37,52,62
3418534f444231cd407fdfbe80a5103e71773d17,10,Total,1978,2052,2167
8c05c8284d077b93fb8015ed58cee15a26f8bc25,0,nanvix-bench::write_all(),,,
8c05c8284d077b93fb8015ed58cee15a26f8bc25,1,linuxd::worker_thread::handle_read_request(),847,898,953
8c05c8284d077b93fb8015ed58cee15a26f8bc25,2,uservm::io_thread::system_vm::read(),29,37,44
8c05c8284d077b93fb8015ed58cee15a26f8bc25,3,uservm::memory_thread::data_rx::recv(),5,7,12
8c05c8284d077b93fb8015ed58cee15a26f8bc25,4,uservm::lib::vm_input::vmexit(),98,128,140
8c05c8284d077b93fb8015ed58cee15a26f8bc25,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
8c05c8284d077b93fb8015ed58cee15a26f8bc25,6,uservm::lib::vm_output::send(),710,746,804
8c05c8284d077b93fb8015ed58cee15a26f8bc25,7,uservm::io_thread::system_vm::write(),24,36,46
8c05c8284d077b93fb8015ed58cee15a26f8bc25,8,linuxd::worker_thread::handle_write_request(),51,67,75
8c05c8284d077b93fb8015ed58cee15a26f8bc25,9,nanvix-bench::read_exact(),37,49,59
8c05c8284d077b93fb8015ed58cee15a26f8bc25,10,Total,1806,1893,1989
c27e98725c9d0ef06a58c9d92423598529526f30,0,nanvix-bench::write_all(),,,
c27e98725c9d0ef06a58c9d92423598529526f30,1,linuxd::worker_thread::handle_read_request(),1012,1063,1126
c27e98725c9d0ef06a58c9d92423598529526f30,2,uservm::io_thread::system_vm::read(),31,38,47
c27e98725c9d0ef06a58c9d92423598529526f30,3,uservm::memory_thread::data_rx::recv(),6,8,17
c27e98725c9d0ef06a58c9d92423598529526f30,4,uservm::lib::vm_input::vmexit(),133,157,170
c27e98725c9d0ef06a58c9d92423598529526f30,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
c27e98725c9d0ef06a58c9d92423598529526f30,6,uservm::lib::vm_output::send(),843,891,941
c27e98725c9d0ef06a58c9d92423598529526f30,7,uservm::io_thread::system_vm::write(),25,36,43
c27e98725c9d0ef06a58c9d92423598529526f30,8,linuxd::worker_thread::handle_write_request(),54,68,76
c27e98725c9d0ef06a58c9d92423598529526f30,9,nanvix-bench::read_exact(),37,50,57
c27e98725c9d0ef06a58c9d92423598529526f30,10,Total,2147,2219,2370
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,0,nanvix-bench::write_all(),,,
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,1,linuxd::worker_thread::handle_read_request(),848,895,935
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,2,uservm::io_thread::system_vm::read(),32,39,48
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,3,uservm::memory_thread::data_rx::recv(),5,8,14
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,4,uservm::lib::vm_input::vmexit(),95,125,138
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,6,uservm::lib::vm_output::send(),709,739,787
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,7,uservm::io_thread::system_vm::write(),24,36,40
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,8,linuxd::worker_thread::handle_write_request(),55,73,79
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,9,nanvix-bench::read_exact(),39,54,66
58c91b939bcd0c9d713c1e5d5d51fe287ceb2d79,10,Total,1810,1887,1975
59675ac7db41652658b3ddf67bba0adbf2323ad7,0,nanvix-bench::write_all(),,,
59675ac7db41652658b3ddf67bba0adbf2323ad7,1,linuxd::worker_thread::handle_read_request(),918,1011,1089
59675ac7db41652658b3ddf67bba0adbf2323ad7,2,uservm::io_thread::system_vm::read(),30,38,48
59675ac7db41652658b3ddf67bba0adbf2323ad7,3,uservm::memory_thread::data_rx::recv(),6,8,13
59675ac7db41652658b3ddf67bba0adbf2323ad7,4,uservm::lib::vm_input::vmexit(),106,139,156
59675ac7db41652658b3ddf67bba0adbf2323ad7,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
59675ac7db41652658b3ddf67bba0adbf2323ad7,6,uservm::lib::vm_output::send(),771,843,911
59675ac7db41652658b3ddf67bba0adbf2323ad7,7,uservm::io_thread::system_vm::write(),25,38,47
59675ac7db41652658b3ddf67bba0adbf2323ad7,8,linuxd::worker_thread::handle_write_request(),52,68,82
59675ac7db41652658b3ddf67bba0adbf2323ad7,9,nanvix-bench::read_exact(),40,56,66
59675ac7db41652658b3ddf67bba0adbf2323ad7,10,Total,1951,2117,2254
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,0,nanvix-bench::write_all(),,,
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,1,linuxd::worker_thread::handle_read_request(),135,167,242
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,2,uservm::io_thread::system_vm::read(),21,28,32
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,3,uservm::memory_thread::data_rx::recv(),3,4,11
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,4,uservm::lib::vm_input::vmexit(),18,35,49
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,6,uservm::lib::vm_output::send(),67,100,152
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,7,uservm::io_thread::system_vm::write(),4,10,19
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,8,linuxd::worker_thread::handle_write_request(),42,51,57
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,9,nanvix-bench::read_exact(),30,38,42
e4172c1b6b8ed69209c358b94641b25dd6f2d4e1,10,Total,328,377,518
2ee6c53edf72407952a8e9aaf20dc91841f03fad,0,nanvix-bench::write_all(),,,
2ee6c53edf72407952a8e9aaf20dc91841f03fad,1,linuxd::worker_thread::handle_read_request(),871,917,936
2ee6c53edf72407952a8e9aaf20dc91841f03fad,2,uservm::io_thread::system_vm::read(),29,39,44
2ee6c53edf72407952a8e9aaf20dc91841f03fad,3,uservm::memory_thread::data_rx::recv(),5,8,10
2ee6c53edf72407952a8e9aaf20dc91841f03fad,4,uservm::lib::vm_input::vmexit(),91,118,133
2ee6c53edf72407952a8e9aaf20dc91841f03fad,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
2ee6c53edf72407952a8e9aaf20dc91841f03fad,6,uservm::lib::vm_output::send(),741,781,793
2ee6c53edf72407952a8e9aaf20dc91841f03fad,7,uservm::io_thread::system_vm::write(),21,36,40
2ee6c53edf72407952a8e9aaf20dc91841f03fad,8,linuxd::worker_thread::handle_write_request(),52,68,77
2ee6c53edf72407952a8e9aaf20dc91841f03fad,9,nanvix-bench::read_exact(),38,51,60
