commit,p50,p95,p99
336d73e69edc571fb1d46821416675ee1c264ea4,11538,23781,30536
4758a6f177a46b4eb7eca395b3b464666006dd8b,11010,20920,31033
ea37f9cd62f9c154891334c5714e1363acfc625b,11045,20745,34520
d5411465d1ec90d09fad0fefa97f4e2604756368,10976,21112,30235
b6fa755b44db214b0213ea92537810a79ec17f20,11013,19618,29448
263263f253a4733c50af4fd1b633837819156e48,11202,21086,30223
040ea50a04fe992eb07ead89507c0ece9ded5fd9,11170,18194,29946
57cbc5cf6b8deb53758099b4598ddd051d418821,11354,21641,29893
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,11303,23358,30147
86d6257e261defd2180306ad137d58e64173f1cb,11094,20776,33884
50adff29936b63f30edd0aae184ab4076681e360,10999,21600,29831
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,11259,19281,29944
2b8f9987972ad9e56b157ca362108efe0dd275a2,11125,21520,29317
d6a1b21bd0484fbb3f10d67ba421d57100760e88,10975,21993,29970
63676785a82ebbeee510cf412b828b37821fdb88,10942,16115,30102
b9da0b1428ef701efe67d0303b887207c1395bac,10872,20701,29980
82c3603ce535241cb6e8ebefca86fdceefd4b93a,11103,21200,29660
03923a174275fdc368d1011762c0974d9e39ffb0,10965,24204,29905
e148ec0988792598774d94b914574e957151b2e6,10995,21567,34921
cc2eb5ca4200755d214672176d3ccd51b40c159c,11320,19342,30624
1c2e6215ea54ac5f398a3735d87ed1346914f683,11013,19812,30149
5fdfb0b133514f92b469fbd37e1cf209501578d1,11025,19915,29664
17ccf45c076dea38b1959bbdccbc339f25eb7207,11051,17022,30065
890e838a37816193511ad0a66a1a28e2dae0f3be,11441,23250,30841
9bea4a95bfa74fa53efe807f39a5742958fb8e61,11320,25717,30895
45f3b4c78e739f3b63dae9e9ce3715de31d27f44,11389,22609,30653
f05bcd246e4b8a64a9244a7164a1294624a104cf,10922,19963,30095
ea4d0030e5ed64b4309d393c9414485640690cf0,10987,20958,31943
3afc15c3d166ad390c562752c6d930c227a60f8c,11254,21140,30356
04c4544d5e2b098c3b3758aeb1700e53cdcb4e40,11039,21554,30562
4aadc51427d3babb617975cf3bd9c24fa71f7073,11061,21340,31589
8bbec3a5b1f19d5ab3969a69990515d9f01edf0e,11410,23533,31435
b8536503867466093d0c9bd06c71fa6a6d8e11d9,11339,20846,30629
f00382c9b6a0d0f9c07239cd64d7167ae3788c92,11036,16224,30162
834f3210d9f54e4d2b17a08637afee5a099bc0e1,11194,20190,30707
cee6c9ceb35126de742ef4489d8805fddc9b118c,11057,19468,32215
de2892ca2e72d5fbddb3134b57741069338b1b6c,10970,22484,30170
2d67c744fb99b850c99004bb4b69af9ada9b30ba,11261,21138,31043
474d61c8a5a32034e2dd5f31e6606f524e1c48ee,11008,22572,29654
9bc65ed3df10faec23ae713d95d8ebaba73f1f8d,11344,20992,30945
8dee831839646e6f2bf7b194f36f4a16341c7718,11104,22278,31361
a3b1ff56dacb45bb5068819f39f203bf51188fea,11122,18640,31878
d761b8f729c9ca98c80455f2b41c663d6c6b234d,11329,22281,31869
c7f16e6ca90679af7ec058d19935021f3eab73c0,11242,20407,31505
7d1f799b1913a206a4ad225dfbc2076038ae9508,11410,20534,31835
250aba01b1ebb696f5f112e5806efdf931dc8f42,11259,20660,30613
b9281de8f0cc87cdfb536cb996dcb0e2c62dc2db,11047,21395,33057
e3874dddd3f6c57952e5bafe04b26d9317f4fb5a,11311,16589,30565
59e45f9fb6e8ce2157272836b1de76c576570be7,10948,21082,30749
62a7e271a25ad98627ce22e555eeca429f0a777d,11008,21293,30521
f79e0d76a23a8d2bec58dabc9f9f73c2dec7c44a,11231,18987,30177
074841d7b72c31d0443ffdce219e3bdf086db1a8,11239,21082,32815
c33b7d65c7ee8485c11743d557ec5b1ca77a1635,10770,22967,30267
86c3ba93f0b015321c7b42ee680974c566aa68b6,13152,22473,36194
e7523b3151475ad68dd37bb3631f1138af08f13d,13216,21191,32107
