commit,step,label,p50,p95,p99
e549ace612712af9292e8d3165c0d5c1f7c030cc,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
e549ace612712af9292e8d3165c0d5c1f7c030cc,6,uservm::lib::vm_output::send(),61,66,70
e549ace612712af9292e8d3165c0d5c1f7c030cc,7,uservm::io_thread::system_vm::write(),7,9,13
e549ace612712af9292e8d3165c0d5c1f7c030cc,8,linuxd::worker_thread::handle_write_request(),51285,53112,53163
e549ace612712af9292e8d3165c0d5c1f7c030cc,9,nanvix-bench::read_exact(),57159,58283,58423
e549ace612712af9292e8d3165c0d5c1f7c030cc,10,Total,36930,37076,37093
9e71fbaddc112024d46096074825d1d2de40b0b1,0,nanvix-bench::write_all(),,,
9e71fbaddc112024d46096074825d1d2de40b0b1,1,linuxd::worker_thread::handle_read_request(),39122,39460,39549
9e71fbaddc112024d46096074825d1d2de40b0b1,2,uservm::io_thread::system_vm::read(),19750,20612,20749
9e71fbaddc112024d46096074825d1d2de40b0b1,3,uservm::memory_thread::data_rx::recv(),11,12,14
9e71fbaddc112024d46096074825d1d2de40b0b1,4,uservm::lib::vm_input::vmexit(),192,197,199
9e71fbaddc112024d46096074825d1d2de40b0b1,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
9e71fbaddc112024d46096074825d1d2de40b0b1,6,uservm::lib::vm_output::send(),61,61,62
9e71fbaddc112024d46096074825d1d2de40b0b1,7,uservm::io_thread::system_vm::write(),7,8,11
9e71fbaddc112024d46096074825d1d2de40b0b1,8,linuxd::worker_thread::handle_write_request(),63975,64113,64128
9e71fbaddc112024d46096074825d1d2de40b0b1,9,nanvix-bench::read_exact(),44866,45237,45308
9e71fbaddc112024d46096074825d1d2de40b0b1,10,Total,36926,37073,37088
2c6f4ba839c1bd97d58609918867bdc7449378c3,0,nanvix-bench::write_all(),,,
2c6f4ba839c1bd97d58609918867bdc7449378c3,1,linuxd::worker_thread::handle_read_request(),13385,14509,14637
2c6f4ba839c1bd97d58609918867bdc7449378c3,2,uservm::io_thread::system_vm::read(),45339,46460,47320
2c6f4ba839c1bd97d58609918867bdc7449378c3,3,uservm::memory_thread::data_rx::recv(),11,12,15
2c6f4ba839c1bd97d58609918867bdc7449378c3,4,uservm::lib::vm_input::vmexit(),20,27,206
2c6f4ba839c1bd97d58609918867bdc7449378c3,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
2c6f4ba839c1bd97d58609918867bdc7449378c3,6,uservm::lib::vm_output::send(),60,61,64
2c6f4ba839c1bd97d58609918867bdc7449378c3,7,uservm::io_thread::system_vm::write(),7,8,11
2c6f4ba839c1bd97d58609918867bdc7449378c3,8,linuxd::worker_thread::handle_write_request(),38556,39574,39700
2c6f4ba839c1bd97d58609918867bdc7449378c3,9,nanvix-bench::read_exact(),5083,6206,6333
2c6f4ba839c1bd97d58609918867bdc7449378c3,10,Total,36930,37062,37080
f8598c1b9aeff50aa916ec01cab51f6544a125fe,0,nanvix-bench::write_all(),,,
f8598c1b9aeff50aa916ec01cab51f6544a125fe,1,linuxd::worker_thread::handle_read_request(),4779,5842,6023
f8598c1b9aeff50aa916ec01cab51f6544a125fe,2,uservm::io_thread::system_vm::read(),54169,55185,55322
f8598c1b9aeff50aa916ec01cab51f6544a125fe,3,uservm::memory_thread::data_rx::recv(),11,12,14
f8598c1b9aeff50aa916ec01cab51f6544a125fe,4,uservm::lib::vm_input::vmexit(),200,207,207
f8598c1b9aeff50aa916ec01cab51f6544a125fe,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
f8598c1b9aeff50aa916ec01cab51f6544a125fe,6,uservm::lib::vm_output::send(),61,61,63
f8598c1b9aeff50aa916ec01cab51f6544a125fe,7,uservm::io_thread::system_vm::write(),7,8,10
f8598c1b9aeff50aa916ec01cab51f6544a125fe,8,linuxd::worker_thread::handle_write_request(),29559,30746,30890
f8598c1b9aeff50aa916ec01cab51f6544a125fe,9,nanvix-bench::read_exact(),13701,14793,14931
f8598c1b9aeff50aa916ec01cab51f6544a125fe,10,Total,36930,37084,37104
11663efc1b496112c3c1b6d39406071a9afe333d,0,nanvix-bench::write_all(),,,
11663efc1b496112c3c1b6d39406071a9afe333d,1,linuxd::worker_thread::handle_read_request(),57973,58303,58379
11663efc1b496112c3c1b6d39406071a9afe333d,2,uservm::io_thread::system_vm::read(),1091,1230,1239
11663efc1b496112c3c1b6d39406071a9afe333d,3,uservm::memory_thread::data_rx::recv(),11,12,13
11663efc1b496112c3c1b6d39406071a9afe333d,4,uservm::lib::vm_input::vmexit(),90,94,98
11663efc1b496112c3c1b6d39406071a9afe333d,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
11663efc1b496112c3c1b6d39406071a9afe333d,6,uservm::lib::vm_output::send(),61,62,63
11663efc1b496112c3c1b6d39406071a9afe333d,7,uservm::io_thread::system_vm::write(),7,8,9
11663efc1b496112c3c1b6d39406071a9afe333d,8,linuxd::worker_thread::handle_write_request(),17198,17347,17358
11663efc1b496112c3c1b6d39406071a9afe333d,9,nanvix-bench::read_exact(),26025,26359,26413
11663efc1b496112c3c1b6d39406071a9afe333d,10,Total,36927,37067,37084
399c1bcf1e59df41da6ad27c608df0699c5f7860,0,nanvix-bench::write_all(),,,
399c1bcf1e59df41da6ad27c608df0699c5f7860,1,linuxd::worker_thread::handle_read_request(),32718,33803,33979
399c1bcf1e59df41da6ad27c608df0699c5f7860,2,uservm::io_thread::system_vm::read(),25982,27841,27863
399c1bcf1e59df41da6ad27c608df0699c5f7860,3,uservm::memory_thread::data_rx::recv(),11,14,18
399c1bcf1e59df41da6ad27c608df0699c5f7860,4,uservm::lib::vm_input::vmexit(),184,189,192
399c1bcf1e59df41da6ad27c608df0699c5f7860,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
399c1bcf1e59df41da6ad27c608df0699c5f7860,6,uservm::lib::vm_output::send(),61,63,68
399c1bcf1e59df41da6ad27c608df0699c5f7860,7,uservm::io_thread::system_vm::write(),7,10,14
399c1bcf1e59df41da6ad27c608df0699c5f7860,8,linuxd::worker_thread::handle_write_request(),57733,58891,59007
399c1bcf1e59df41da6ad27c608df0699c5f7860,9,nanvix-bench::read_exact(),51279,52399,52549
399c1bcf1e59df41da6ad27c608df0699c5f7860,10,Total,36929,37090,37108
9795dbe858bfae70f91e6f6e85e2252b540facec,0,nanvix-bench::write_all(),,,
9795dbe858bfae70f91e6f6e85e2252b540facec,1,linuxd::worker_thread::handle_read_request(),2478,3630,3785
9795dbe858bfae70f91e6f6e85e2252b540facec,2,uservm::io_thread::system_vm::read(),56391,57397,57426
9795dbe858bfae70f91e6f6e85e2252b540facec,3,uservm::memory_thread::data_rx::recv(),11,13,16
9795dbe858bfae70f91e6f6e85e2252b540facec,4,uservm::lib::vm_input::vmexit(),142,147,149
9795dbe858bfae70f91e6f6e85e2252b540facec,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
9795dbe858bfae70f91e6f6e85e2252b540facec,6,uservm::lib::vm_output::send(),61,65,71
9795dbe858bfae70f91e6f6e85e2252b540facec,7,uservm::io_thread::system_vm::write(),7,9,12
9795dbe858bfae70f91e6f6e85e2252b540facec,8,linuxd::worker_thread::handle_write_request(),27382,28412,28519
9795dbe858bfae70f91e6f6e85e2252b540facec,9,nanvix-bench::read_exact(),15989,17044,17195
9795dbe858bfae70f91e6f6e85e2252b540facec,10,Total,36930,37066,37088
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,0,nanvix-bench::write_all(),,,
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,1,linuxd::worker_thread::handle_read_request(),8096,8444,8522
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,2,uservm::io_thread::system_vm::read(),50890,50994,51007
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,3,uservm::memory_thread::data_rx::recv(),11,12,16
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,4,uservm::lib::vm_input::vmexit(),187,191,193
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,6,uservm::lib::vm_output::send(),61,62,64
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,7,uservm::io_thread::system_vm::write(),7,8,11
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,8,linuxd::worker_thread::handle_write_request(),32839,32956,32973
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,9,nanvix-bench::read_exact(),10371,10704,10751
19bb5ffe2976a6e5dd2ccca6fa46bae459a7ac07,10,Total,36927,37036,37053
d496171e81b325c34f4591c309cdea83bfc8ffb9,0,nanvix-bench::write_all(),,,
d496171e81b325c34f4591c309cdea83bfc8ffb9,1,linuxd::worker_thread::handle_read_request(),41139,41464,41531
d496171e81b325c34f4591c309cdea83bfc8ffb9,2,uservm::io_thread::system_vm::read(),17889,18027,18038
d496171e81b325c34f4591c309cdea83bfc8ffb9,3,uservm::memory_thread::data_rx::recv(),11,16,20
d496171e81b325c34f4591c309cdea83bfc8ffb9,4,uservm::lib::vm_input::vmexit(),192,198,199
d496171e81b325c34f4591c309cdea83bfc8ffb9,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
d496171e81b325c34f4591c309cdea83bfc8ffb9,6,uservm::lib::vm_output::send(),57,59,62
d496171e81b325c34f4591c309cdea83bfc8ffb9,7,uservm::io_thread::system_vm::write(),7,11,15
d496171e81b325c34f4591c309cdea83bfc8ffb9,8,linuxd::worker_thread::handle_write_request(),302,443,463
d496171e81b325c34f4591c309cdea83bfc8ffb9,9,nanvix-bench::read_exact(),42854,43156,43248
d496171e81b325c34f4591c309cdea83bfc8ffb9,10,Total,36927,37069,37086
31f7cfbb26ba95a97d57b16136ba710921262f40,0,nanvix-bench::write_all(),,,
31f7cfbb26ba95a97d57b16136ba710921262f40,1,linuxd::worker_thread::handle_read_request(),29803,30923,31058
31f7cfbb26ba95a97d57b16136ba710921262f40,2,uservm::io_thread::system_vm::read(),29163,30175,30282
31f7cfbb26ba95a97d57b16136ba710921262f40,3,uservm::memory_thread::data_rx::recv(),11,13,14
31f7cfbb26ba95a97d57b16136ba710921262f40,4,uservm::lib::vm_input::vmexit(),56,61,65
31f7cfbb26ba95a97d57b16136ba710921262f40,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
31f7cfbb26ba95a97d57b16136ba710921262f40,6,uservm::lib::vm_output::send(),58,58,59
31f7cfbb26ba95a97d57b16136ba710921262f40,7,uservm::io_thread::system_vm::write(),7,9,11
31f7cfbb26ba95a97d57b16136ba710921262f40,8,linuxd::worker_thread::handle_write_request(),54697,55717,55842
31f7cfbb26ba95a97d57b16136ba710921262f40,9,nanvix-bench::read_exact(),54189,55272,55432
31f7cfbb26ba95a97d57b16136ba710921262f40,10,Total,36929,37068,37088
9b9280cdf607bee5551ef27a9bb4f82048bb666f,0,nanvix-bench::write_all(),,,
9b9280cdf607bee5551ef27a9bb4f82048bb666f,1,linuxd::worker_thread::handle_read_request(),63475,64552,64705
9b9280cdf607bee5551ef27a9bb4f82048bb666f,2,uservm::io_thread::system_vm::read(),61198,62220,62345
9b9280cdf607bee5551ef27a9bb4f82048bb666f,3,uservm::memory_thread::data_rx::recv(),11,12,14
9b9280cdf607bee5551ef27a9bb4f82048bb666f,4,uservm::lib::vm_input::vmexit(),189,193,195
9b9280cdf607bee5551ef27a9bb4f82048bb666f,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
9b9280cdf607bee5551ef27a9bb4f82048bb666f,6,uservm::lib::vm_output::send(),57,58,59
9b9280cdf607bee5551ef27a9bb4f82048bb666f,7,uservm::io_thread::system_vm::write(),7,8,11
9b9280cdf607bee5551ef27a9bb4f82048bb666f,8,linuxd::worker_thread::handle_write_request(),22532,23553,23680
9b9280cdf607bee5551ef27a9bb4f82048bb666f,9,nanvix-bench::read_exact(),20533,21605,21737
9b9280cdf607bee5551ef27a9bb4f82048bb666f,10,Total,36930,37073,37089
29b35789933ea08a43c8cfa319ee182ab705a5b2,0,nanvix-bench::write_all(),,,
29b35789933ea08a43c8cfa319ee182ab705a5b2,1,linuxd::worker_thread::handle_read_request(),17394,18498,18640
29b35789933ea08a43c8cfa319ee182ab705a5b2,2,uservm::io_thread::system_vm::read(),41572,42584,42691
29b35789933ea08a43c8cfa319ee182ab705a5b2,3,uservm::memory_thread::data_rx::recv(),11,13,16
29b35789933ea08a43c8cfa319ee182ab705a5b2,4,uservm::lib::vm_input::vmexit(),147,151,153
29b35789933ea08a43c8cfa319ee182ab705a5b2,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
29b35789933ea08a43c8cfa319ee182ab705a5b2,6,uservm::lib::vm_output::send(),58,61,67
29b35789933ea08a43c8cfa319ee182ab705a5b2,7,uservm::io_thread::system_vm::write(),7,9,12
29b35789933ea08a43c8cfa319ee182ab705a5b2,8,linuxd::worker_thread::handle_write_request(),42201,43230,43341
29b35789933ea08a43c8cfa319ee182ab705a5b2,9,nanvix-bench::read_exact(),1217,65392,65521
29b35789933ea08a43c8cfa319ee182ab705a5b2,10,Total,36929,37061,37080
1ad4ef69989a4d626ac9a0aea67ce995906565e4,0,nanvix-bench::write_all(),,,
1ad4ef69989a4d626ac9a0aea67ce995906565e4,1,linuxd::worker_thread::handle_read_request(),22297,23393,23568
1ad4ef69989a4d626ac9a0aea67ce995906565e4,2,uservm::io_thread::system_vm::read(),36547,37553,37687
1ad4ef69989a4d626ac9a0aea67ce995906565e4,3,uservm::memory_thread::data_rx::recv(),11,13,17
1ad4ef69989a4d626ac9a0aea67ce995906565e4,4,uservm::lib::vm_input::vmexit(),134,139,141
1ad4ef69989a4d626ac9a0aea67ce995906565e4,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
1ad4ef69989a4d626ac9a0aea67ce995906565e4,6,uservm::lib::vm_output::send(),57,58,67
1ad4ef69989a4d626ac9a0aea67ce995906565e4,7,uservm::io_thread::system_vm::write(),7,9,12
1ad4ef69989a4d626ac9a0aea67ce995906565e4,8,linuxd::worker_thread::handle_write_request(),47237,48263,48392
1ad4ef69989a4d626ac9a0aea67ce995906565e4,9,nanvix-bench::read_exact(),61701,62759,62921
1ad4ef69989a4d626ac9a0aea67ce995906565e4,10,Total,36930,37079,37096
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,0,nanvix-bench::write_all(),,,
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,1,linuxd::worker_thread::handle_read_request(),43071,43442,43559
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,2,uservm::io_thread::system_vm::read(),16288,16427,16442
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,3,uservm::memory_thread::data_rx::recv(),11,12,17
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,4,uservm::lib::vm_input::vmexit(),11,206,207
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,6,uservm::lib::vm_output::send(),57,58,62
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,7,uservm::io_thread::system_vm::write(),7,9,13
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,8,linuxd::worker_thread::handle_write_request(),2082,3098,3229
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,9,nanvix-bench::read_exact(),40928,41278,41331
41ab5f0ccb90753011ead705c1754b3ed9a14f3b,10,Total,36927,37064,37083
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,0,nanvix-bench::write_all(),,,
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,1,linuxd::worker_thread::handle_read_request(),44859,46002,46190
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,2,uservm::io_thread::system_vm::read(),13815,14950,15802
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,3,uservm::memory_thread::data_rx::recv(),10,12,14
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,4,uservm::lib::vm_input::vmexit(),178,182,184
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,6,uservm::lib::vm_output::send(),57,58,65
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,7,uservm::io_thread::system_vm::write(),6,8,11
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,8,linuxd::worker_thread::handle_write_request(),4391,5418,5549
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,9,nanvix-bench::read_exact(),39137,40271,40404
91188c450fe6e1b5dc2c6dd942e5a497dfbc91a8,10,Total,36930,37076,37092
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,0,nanvix-bench::write_all(),,,
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,1,linuxd::worker_thread::handle_read_request(),45219,45554,45634
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,2,uservm::io_thread::system_vm::read(),13546,14545,14567
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,3,uservm::memory_thread::data_rx::recv(),11,14,19
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,4,uservm::lib::vm_input::vmexit(),26,34,202
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,6,uservm::lib::vm_output::send(),57,58,63
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,7,uservm::io_thread::system_vm::write(),7,11,14
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,8,linuxd::worker_thread::handle_write_request(),4812,4941,4959
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,9,nanvix-bench::read_exact(),38786,39142,39184
b94515a8b0bfd287760eca2ca53b36fe37d16d8d,10,Total,36927,37063,37078
789b12fd25faf78cc91d7c5fb8532a10e765662c,0,nanvix-bench::write_all(),,,
789b12fd25faf78cc91d7c5fb8532a10e765662c,1,linuxd::worker_thread::handle_read_request(),6520,7642,7807
789b12fd25faf78cc91d7c5fb8532a10e765662c,2,uservm::io_thread::system_vm::read(),52283,53293,53390
789b12fd25faf78cc91d7c5fb8532a10e765662c,3,uservm::memory_thread::data_rx::recv(),11,12,14
789b12fd25faf78cc91d7c5fb8532a10e765662c,4,uservm::lib::vm_input::vmexit(),167,172,174
789b12fd25faf78cc91d7c5fb8532a10e765662c,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
789b12fd25faf78cc91d7c5fb8532a10e765662c,6,uservm::lib::vm_output::send(),57,58,59
789b12fd25faf78cc91d7c5fb8532a10e765662c,7,uservm::io_thread::system_vm::write(),7,8,10
789b12fd25faf78cc91d7c5fb8532a10e765662c,8,linuxd::worker_thread::handle_write_request(),31467,32510,32605
789b12fd25faf78cc91d7c5fb8532a10e765662c,9,nanvix-bench::read_exact(),11963,13088,13230
789b12fd25faf78cc91d7c5fb8532a10e765662c,10,Total,36929,37045,37057
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,0,nanvix-bench::write_all(),,,
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,1,linuxd::worker_thread::handle_read_request(),7060,8182,8345
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,2,uservm::io_thread::system_vm::read(),52230,53292,53301
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,3,uservm::memory_thread::data_rx::recv(),11,13,18
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,4,uservm::lib::vm_input::vmexit(),22,25,27
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,6,uservm::lib::vm_output::send(),63,64,67
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,7,uservm::io_thread::system_vm::write(),7,9,13
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,8,linuxd::worker_thread::handle_write_request(),31723,32737,33617
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,9,nanvix-bench::read_exact(),11404,12505,12651
9bf2c6d2b4e9dd6f9d851ab60aa0e8c235479779,10,Total,36929,37068,37088
fd68ab054f06eb77702dd937f84b0ca67ce45c34,0,nanvix-bench::write_all(),,,
fd68ab054f06eb77702dd937f84b0ca67ce45c34,1,linuxd::worker_thread::handle_read_request(),57236,57561,57659
fd68ab054f06eb77702dd937f84b0ca67ce45c34,2,uservm::io_thread::system_vm::read(),1600,1743,2605
fd68ab054f06eb77702dd937f84b0ca67ce45c34,3,uservm::memory_thread::data_rx::recv(),11,12,14
fd68ab054f06eb77702dd937f84b0ca67ce45c34,4,uservm::lib::vm_input::vmexit(),18,19,22
fd68ab054f06eb77702dd937f84b0ca67ce45c34,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
fd68ab054f06eb77702dd937f84b0ca67ce45c34,6,uservm::lib::vm_output::send(),57,58,64
fd68ab054f06eb77702dd937f84b0ca67ce45c34,7,uservm::io_thread::system_vm::write(),7,8,11
fd68ab054f06eb77702dd937f84b0ca67ce45c34,8,linuxd::worker_thread::handle_write_request(),16765,16898,16921
fd68ab054f06eb77702dd937f84b0ca67ce45c34,9,nanvix-bench::read_exact(),26758,27103,27149
fd68ab054f06eb77702dd937f84b0ca67ce45c34,10,Total,36927,37064,37082
cb9ee3ba2a05c52a0159741d446943d812bbb072,0,nanvix-bench::write_all(),,,
cb9ee3ba2a05c52a0159741d446943d812bbb072,1,linuxd::worker_thread::handle_read_request(),19095,20172,20344
cb9ee3ba2a05c52a0159741d446943d812bbb072,2,uservm::io_thread::system_vm::read(),39850,40860,40980
cb9ee3ba2a05c52a0159741d446943d812bbb072,3,uservm::memory_thread::data_rx::recv(),11,12,14
cb9ee3ba2a05c52a0159741d446943d812bbb072,4,uservm::lib::vm_input::vmexit(),19,20,24
cb9ee3ba2a05c52a0159741d446943d812bbb072,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
cb9ee3ba2a05c52a0159741d446943d812bbb072,6,uservm::lib::vm_output::send(),69,71,72
cb9ee3ba2a05c52a0159741d446943d812bbb072,7,uservm::io_thread::system_vm::write(),7,14,15
cb9ee3ba2a05c52a0159741d446943d812bbb072,8,linuxd::worker_thread::handle_write_request(),44038,45065,45190
cb9ee3ba2a05c52a0159741d446943d812bbb072,9,nanvix-bench::read_exact(),64288,65389,65502
cb9ee3ba2a05c52a0159741d446943d812bbb072,10,Total,36929,37078,37091
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,0,nanvix-bench::write_all(),,,
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,1,linuxd::worker_thread::handle_read_request(),30055,30416,30495
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,2,uservm::io_thread::system_vm::read(),28783,29635,29791
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,3,uservm::memory_thread::data_rx::recv(),11,12,16
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,4,uservm::lib::vm_input::vmexit(),19,24,25
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,6,uservm::lib::vm_output::send(),57,66,67
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,7,uservm::io_thread::system_vm::write(),7,9,12
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,8,linuxd::worker_thread::handle_write_request(),55115,55252,55277
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,9,nanvix-bench::read_exact(),53942,54303,54339
96444c456a1a6f78d41e1cc44e0dce2c33edb5cd,10,Total,36927,37070,37088
7d439f3b1fe19d279f676467047b765d4737670b,0,nanvix-bench::write_all(),,,
7d439f3b1fe19d279f676467047b765d4737670b,1,linuxd::worker_thread::handle_read_request(),44939,46027,46178
7d439f3b1fe19d279f676467047b765d4737670b,2,uservm::io_thread::system_vm::read(),14177,15188,15287
7d439f3b1fe19d279f676467047b765d4737670b,3,uservm::memory_thread::data_rx::recv(),11,12,13
7d439f3b1fe19d279f676467047b765d4737670b,4,uservm::lib::vm_input::vmexit(),19,20,21
7d439f3b1fe19d279f676467047b765d4737670b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
7d439f3b1fe19d279f676467047b765d4737670b,6,uservm::lib::vm_output::send(),69,71,73
7d439f3b1fe19d279f676467047b765d4737670b,7,uservm::io_thread::system_vm::write(),7,14,15
7d439f3b1fe19d279f676467047b765d4737670b,8,linuxd::worker_thread::handle_write_request(),4174,5210,5315
7d439f3b1fe19d279f676467047b765d4737670b,9,nanvix-bench::read_exact(),39066,40205,40311
7d439f3b1fe19d279f676467047b765d4737670b,10,Total,36929,37057,37074
5bff214ad5feddc08055f29155d457c66644c6a5,0,nanvix-bench::write_all(),,,
5bff214ad5feddc08055f29155d457c66644c6a5,1,linuxd::worker_thread::handle_read_request(),23962,24308,24396
5bff214ad5feddc08055f29155d457c66644c6a5,2,uservm::io_thread::system_vm::read(),34775,35771,35784
5bff214ad5feddc08055f29155d457c66644c6a5,3,uservm::memory_thread::data_rx::recv(),11,12,15
5bff214ad5feddc08055f29155d457c66644c6a5,4,uservm::lib::vm_input::vmexit(),19,20,22
5bff214ad5feddc08055f29155d457c66644c6a5,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
5bff214ad5feddc08055f29155d457c66644c6a5,6,uservm::lib::vm_output::send(),57,58,60
5bff214ad5feddc08055f29155d457c66644c6a5,7,uservm::io_thread::system_vm::write(),7,8,11
5bff214ad5feddc08055f29155d457c66644c6a5,8,linuxd::worker_thread::handle_write_request(),49124,49251,49267
5bff214ad5feddc08055f29155d457c66644c6a5,9,nanvix-bench::read_exact(),60031,60364,60423
5bff214ad5feddc08055f29155d457c66644c6a5,10,Total,36927,37053,37068
b12afdecb29cbda299e31f2568803de255633835,0,nanvix-bench::write_all(),,,
b12afdecb29cbda299e31f2568803de255633835,1,linuxd::worker_thread::handle_read_request(),47386,48526,48651
b12afdecb29cbda299e31f2568803de255633835,2,uservm::io_thread::system_vm::read(),11642,12651,12776
b12afdecb29cbda299e31f2568803de255633835,3,uservm::memory_thread::data_rx::recv(),11,13,16
b12afdecb29cbda299e31f2568803de255633835,4,uservm::lib::vm_input::vmexit(),20,24,27
b12afdecb29cbda299e31f2568803de255633835,5,uservm::lib::vm_input::vm_write_bytes(),0,1,4
b12afdecb29cbda299e31f2568803de255633835,6,uservm::lib::vm_output::send(),67,71,71
b12afdecb29cbda299e31f2568803de255633835,7,uservm::io_thread::system_vm::write(),7,9,13
b12afdecb29cbda299e31f2568803de255633835,8,linuxd::worker_thread::handle_write_request(),6712,7754,7855
b12afdecb29cbda299e31f2568803de255633835,9,nanvix-bench::read_exact(),36605,37691,37848
b12afdecb29cbda299e31f2568803de255633835,10,Total,36931,37072,37087
27db0c98adaa5bc7847ae073902815b7dc92251b,0,nanvix-bench::write_all(),,,
27db0c98adaa5bc7847ae073902815b7dc92251b,1,linuxd::worker_thread::handle_read_request(),59904,61021,61201
27db0c98adaa5bc7847ae073902815b7dc92251b,2,uservm::io_thread::system_vm::read(),63617,64710,64764
27db0c98adaa5bc7847ae073902815b7dc92251b,3,uservm::memory_thread::data_rx::recv(),11,12,15
27db0c98adaa5bc7847ae073902815b7dc92251b,4,uservm::lib::vm_input::vmexit(),19,20,22
27db0c98adaa5bc7847ae073902815b7dc92251b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
27db0c98adaa5bc7847ae073902815b7dc92251b,6,uservm::lib::vm_output::send(),68,70,72
