commit,step,label,p50,p95,p99
2745553be19e6fafcea01ce998795270a447c357,0,nanvix-bench::write_all(),,,
2745553be19e6fafcea01ce998795270a447c357,1,linuxd::worker_thread::handle_read_request(),103,115,121
2745553be19e6fafcea01ce998795270a447c357,2,uservm::io_thread::system_vm::read(),16,17,21
2745553be19e6fafcea01ce998795270a447c357,3,uservm::memory_thread::data_rx::recv(),10,11,12
2745553be19e6fafcea01ce998795270a447c357,4,uservm::lib::vm_input::vmexit(),19,21,26
2745553be19e6fafcea01ce998795270a447c357,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
2745553be19e6fafcea01ce998795270a447c357,6,uservm::lib::vm_output::send(),56,64,69
2745553be19e6fafcea01ce998795270a447c357,7,uservm::io_thread::system_vm::write(),9,13,13
2745553be19e6fafcea01ce998795270a447c357,8,linuxd::worker_thread::handle_write_request(),15,30,34
2745553be19e6fafcea01ce998795270a447c357,9,nanvix-bench::read_exact(),22,24,28
2745553be19e6fafcea01ce998795270a447c357,10,Total,254,277,285
755e0f674249e0af4bb3099b3d494d2d3b116149,0,nanvix-bench::write_all(),,,
755e0f674249e0af4bb3099b3d494d2d3b116149,1,linuxd::worker_thread::handle_read_request(),105,116,121
755e0f674249e0af4bb3099b3d494d2d3b116149,2,uservm::io_thread::system_vm::read(),17,18,20
755e0f674249e0af4bb3099b3d494d2d3b116149,3,uservm::memory_thread::data_rx::recv(),10,11,13
755e0f674249e0af4bb3099b3d494d2d3b116149,4,uservm::lib::vm_input::vmexit(),17,20,24
755e0f674249e0af4bb3099b3d494d2d3b116149,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
755e0f674249e0af4bb3099b3d494d2d3b116149,6,uservm::lib::vm_output::send(),56,65,69
755e0f674249e0af4bb3099b3d494d2d3b116149,7,uservm::io_thread::system_vm::write(),9,13,13
755e0f674249e0af4bb3099b3d494d2d3b116149,8,linuxd::worker_thread::handle_write_request(),24,31,33
755e0f674249e0af4bb3099b3d494d2d3b116149,9,nanvix-bench::read_exact(),21,23,26
755e0f674249e0af4bb3099b3d494d2d3b116149,10,Total,259,279,284
0df2225daf9a1ed3df5a995987cd8a2cca1af965,0,nanvix-bench::write_all(),,,
0df2225daf9a1ed3df5a995987cd8a2cca1af965,1,linuxd::worker_thread::handle_read_request(),102,114,121
0df2225daf9a1ed3df5a995987cd8a2cca1af965,2,uservm::io_thread::system_vm::read(),17,19,20
0df2225daf9a1ed3df5a995987cd8a2cca1af965,3,uservm::memory_thread::data_rx::recv(),10,12,13
0df2225daf9a1ed3df5a995987cd8a2cca1af965,4,uservm::lib::vm_input::vmexit(),17,20,26
0df2225daf9a1ed3df5a995987cd8a2cca1af965,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
0df2225daf9a1ed3df5a995987cd8a2cca1af965,6,uservm::lib::vm_output::send(),56,64,68
0df2225daf9a1ed3df5a995987cd8a2cca1af965,7,uservm::io_thread::system_vm::write(),9,13,14
0df2225daf9a1ed3df5a995987cd8a2cca1af965,8,linuxd::worker_thread::handle_write_request(),15,30,34
0df2225daf9a1ed3df5a995987cd8a2cca1af965,9,nanvix-bench::read_exact(),22,23,25
0df2225daf9a1ed3df5a995987cd8a2cca1af965,10,Total,253,275,284
925088e62b9144df371e3599d02db8dff84e8ff2,0,nanvix-bench::write_all(),,,
925088e62b9144df371e3599d02db8dff84e8ff2,1,linuxd::worker_thread::handle_read_request(),107,115,121
925088e62b9144df371e3599d02db8dff84e8ff2,2,uservm::io_thread::system_vm::read(),17,19,22
925088e62b9144df371e3599d02db8dff84e8ff2,3,uservm::memory_thread::data_rx::recv(),10,11,13
925088e62b9144df371e3599d02db8dff84e8ff2,4,uservm::lib::vm_input::vmexit(),19,21,26
925088e62b9144df371e3599d02db8dff84e8ff2,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
925088e62b9144df371e3599d02db8dff84e8ff2,6,uservm::lib::vm_output::send(),56,64,69
925088e62b9144df371e3599d02db8dff84e8ff2,7,uservm::io_thread::system_vm::write(),9,13,14
925088e62b9144df371e3599d02db8dff84e8ff2,8,linuxd::worker_thread::handle_write_request(),18,30,33
925088e62b9144df371e3599d02db8dff84e8ff2,9,nanvix-bench::read_exact(),21,22,26
925088e62b9144df371e3599d02db8dff84e8ff2,10,Total,257,278,285
26de2bfeb328c33d55741994acf55a25e7c879f5,0,nanvix-bench::write_all(),,,
26de2bfeb328c33d55741994acf55a25e7c879f5,1,linuxd::worker_thread::handle_read_request(),104,118,122
26de2bfeb328c33d55741994acf55a25e7c879f5,2,uservm::io_thread::system_vm::read(),16,19,22
26de2bfeb328c33d55741994acf55a25e7c879f5,3,uservm::memory_thread::data_rx::recv(),10,12,13
26de2bfeb328c33d55741994acf55a25e7c879f5,4,uservm::lib::vm_input::vmexit(),18,20,25
26de2bfeb328c33d55741994acf55a25e7c879f5,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
26de2bfeb328c33d55741994acf55a25e7c879f5,6,uservm::lib::vm_output::send(),56,63,69
26de2bfeb328c33d55741994acf55a25e7c879f5,7,uservm::io_thread::system_vm::write(),9,13,14
26de2bfeb328c33d55741994acf55a25e7c879f5,8,linuxd::worker_thread::handle_write_request(),15,30,33
26de2bfeb328c33d55741994acf55a25e7c879f5,9,nanvix-bench::read_exact(),21,22,25
26de2bfeb328c33d55741994acf55a25e7c879f5,10,Total,253,275,284
d2e96535c8fe3f3e0c476538a68ee574408d32f5,0,nanvix-bench::write_all(),,,
d2e96535c8fe3f3e0c476538a68ee574408d32f5,1,linuxd::worker_thread::handle_read_request(),104,115,120
d2e96535c8fe3f3e0c476538a68ee574408d32f5,2,uservm::io_thread::system_vm::read(),17,19,21
d2e96535c8fe3f3e0c476538a68ee574408d32f5,3,uservm::memory_thread::data_rx::recv(),10,12,13
d2e96535c8fe3f3e0c476538a68ee574408d32f5,4,uservm::lib::vm_input::vmexit(),18,20,23
d2e96535c8fe3f3e0c476538a68ee574408d32f5,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
d2e96535c8fe3f3e0c476538a68ee574408d32f5,6,uservm::lib::vm_output::send(),56,64,69
d2e96535c8fe3f3e0c476538a68ee574408d32f5,7,uservm::io_thread::system_vm::write(),9,13,13
d2e96535c8fe3f3e0c476538a68ee574408d32f5,8,linuxd::worker_thread::handle_write_request(),18,29,33
d2e96535c8fe3f3e0c476538a68ee574408d32f5,9,nanvix-bench::read_exact(),22,23,27
d2e96535c8fe3f3e0c476538a68ee574408d32f5,10,Total,255,275,282
ed3a6427be6f572cf5aaa85c09b43906a63259a4,0,nanvix-bench::write_all(),,,
ed3a6427be6f572cf5aaa85c09b43906a63259a4,1,linuxd::worker_thread::handle_read_request(),103,116,121
ed3a6427be6f572cf5aaa85c09b43906a63259a4,2,uservm::io_thread::system_vm::read(),16,18,21
ed3a6427be6f572cf5aaa85c09b43906a63259a4,3,uservm::memory_thread::data_rx::recv(),10,11,13
ed3a6427be6f572cf5aaa85c09b43906a63259a4,4,uservm::lib::vm_input::vmexit(),18,21,25
ed3a6427be6f572cf5aaa85c09b43906a63259a4,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
ed3a6427be6f572cf5aaa85c09b43906a63259a4,6,uservm::lib::vm_output::send(),57,64,69
ed3a6427be6f572cf5aaa85c09b43906a63259a4,7,uservm::io_thread::system_vm::write(),9,13,14
ed3a6427be6f572cf5aaa85c09b43906a63259a4,8,linuxd::worker_thread::handle_write_request(),15,30,34
ed3a6427be6f572cf5aaa85c09b43906a63259a4,9,nanvix-bench::read_exact(),21,23,26
ed3a6427be6f572cf5aaa85c09b43906a63259a4,10,Total,253,277,292
9254292ef5c9ffc97e9e00f0f6e9462460260eba,0,nanvix-bench::write_all(),,,
9254292ef5c9ffc97e9e00f0f6e9462460260eba,1,linuxd::worker_thread::handle_read_request(),108,119,123
9254292ef5c9ffc97e9e00f0f6e9462460260eba,2,uservm::io_thread::system_vm::read(),16,18,20
9254292ef5c9ffc97e9e00f0f6e9462460260eba,3,uservm::memory_thread::data_rx::recv(),10,11,13
9254292ef5c9ffc97e9e00f0f6e9462460260eba,4,uservm::lib::vm_input::vmexit(),17,20,25
9254292ef5c9ffc97e9e00f0f6e9462460260eba,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
9254292ef5c9ffc97e9e00f0f6e9462460260eba,6,uservm::lib::vm_output::send(),57,65,70
9254292ef5c9ffc97e9e00f0f6e9462460260eba,7,uservm::io_thread::system_vm::write(),10,13,14
9254292ef5c9ffc97e9e00f0f6e9462460260eba,8,linuxd::worker_thread::handle_write_request(),15,31,34
9254292ef5c9ffc97e9e00f0f6e9462460260eba,9,nanvix-bench::read_exact(),21,22,25
9254292ef5c9ffc97e9e00f0f6e9462460260eba,10,Total,257,279,288
336d73e69edc571fb1d46821416675ee1c264ea4,0,nanvix-bench::write_all(),,,
336d73e69edc571fb1d46821416675ee1c264ea4,1,linuxd::worker_thread::handle_read_request(),107,117,122
336d73e69edc571fb1d46821416675ee1c264ea4,2,uservm::io_thread::system_vm::read(),17,19,21
336d73e69edc571fb1d46821416675ee1c264ea4,3,uservm::memory_thread::data_rx::recv(),10,11,12
336d73e69edc571fb1d46821416675ee1c264ea4,4,uservm::lib::vm_input::vmexit(),18,20,25
336d73e69edc571fb1d46821416675ee1c264ea4,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
336d73e69edc571fb1d46821416675ee1c264ea4,6,uservm::lib::vm_output::send(),56,64,69
336d73e69edc571fb1d46821416675ee1c264ea4,7,uservm::io_thread::system_vm::write(),9,13,13
336d73e69edc571fb1d46821416675ee1c264ea4,8,linuxd::worker_thread::handle_write_request(),15,30,34
336d73e69edc571fb1d46821416675ee1c264ea4,9,nanvix-bench::read_exact(),22,23,27
336d73e69edc571fb1d46821416675ee1c264ea4,10,Total,257,277,284
4758a6f177a46b4eb7eca395b3b464666006dd8b,0,nanvix-bench::write_all(),,,
4758a6f177a46b4eb7eca395b3b464666006dd8b,1,linuxd::worker_thread::handle_read_request(),100,115,121
4758a6f177a46b4eb7eca395b3b464666006dd8b,2,uservm::io_thread::system_vm::read(),17,20,22
4758a6f177a46b4eb7eca395b3b464666006dd8b,3,uservm::memory_thread::data_rx::recv(),10,12,15
4758a6f177a46b4eb7eca395b3b464666006dd8b,4,uservm::lib::vm_input::vmexit(),18,21,27
4758a6f177a46b4eb7eca395b3b464666006dd8b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
4758a6f177a46b4eb7eca395b3b464666006dd8b,6,uservm::lib::vm_output::send(),57,65,70
4758a6f177a46b4eb7eca395b3b464666006dd8b,7,uservm::io_thread::system_vm::write(),9,12,14
4758a6f177a46b4eb7eca395b3b464666006dd8b,8,linuxd::worker_thread::handle_write_request(),16,30,33
4758a6f177a46b4eb7eca395b3b464666006dd8b,9,nanvix-bench::read_exact(),21,23,27
4758a6f177a46b4eb7eca395b3b464666006dd8b,10,Total,253,274,283
ea37f9cd62f9c154891334c5714e1363acfc625b,0,nanvix-bench::write_all(),,,
ea37f9cd62f9c154891334c5714e1363acfc625b,1,linuxd::worker_thread::handle_read_request(),105,116,120
ea37f9cd62f9c154891334c5714e1363acfc625b,2,uservm::io_thread::system_vm::read(),17,18,21
ea37f9cd62f9c154891334c5714e1363acfc625b,3,uservm::memory_thread::data_rx::recv(),10,11,13
ea37f9cd62f9c154891334c5714e1363acfc625b,4,uservm::lib::vm_input::vmexit(),18,20,24
ea37f9cd62f9c154891334c5714e1363acfc625b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
ea37f9cd62f9c154891334c5714e1363acfc625b,6,uservm::lib::vm_output::send(),57,65,70
ea37f9cd62f9c154891334c5714e1363acfc625b,7,uservm::io_thread::system_vm::write(),9,13,13
ea37f9cd62f9c154891334c5714e1363acfc625b,8,linuxd::worker_thread::handle_write_request(),15,30,33
ea37f9cd62f9c154891334c5714e1363acfc625b,9,nanvix-bench::read_exact(),22,23,26
ea37f9cd62f9c154891334c5714e1363acfc625b,10,Total,254,275,283
d5411465d1ec90d09fad0fefa97f4e2604756368,0,nanvix-bench::write_all(),,,
d5411465d1ec90d09fad0fefa97f4e2604756368,1,linuxd::worker_thread::handle_read_request(),107,117,126
d5411465d1ec90d09fad0fefa97f4e2604756368,2,uservm::io_thread::system_vm::read(),17,18,20
d5411465d1ec90d09fad0fefa97f4e2604756368,3,uservm::memory_thread::data_rx::recv(),10,12,12
d5411465d1ec90d09fad0fefa97f4e2604756368,4,uservm::lib::vm_input::vmexit(),17,20,26
d5411465d1ec90d09fad0fefa97f4e2604756368,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
d5411465d1ec90d09fad0fefa97f4e2604756368,6,uservm::lib::vm_output::send(),56,65,74
d5411465d1ec90d09fad0fefa97f4e2604756368,7,uservm::io_thread::system_vm::write(),9,12,13
d5411465d1ec90d09fad0fefa97f4e2604756368,8,linuxd::worker_thread::handle_write_request(),15,29,33
d5411465d1ec90d09fad0fefa97f4e2604756368,9,nanvix-bench::read_exact(),22,23,27
d5411465d1ec90d09fad0fefa97f4e2604756368,10,Total,255,277,289
b6fa755b44db214b0213ea92537810a79ec17f20,0,nanvix-bench::write_all(),,,
b6fa755b44db214b0213ea92537810a79ec17f20,1,linuxd::worker_thread::handle_read_request(),105,117,127
b6fa755b44db214b0213ea92537810a79ec17f20,2,uservm::io_thread::system_vm::read(),17,19,21
b6fa755b44db214b0213ea92537810a79ec17f20,3,uservm::memory_thread::data_rx::recv(),10,12,14
b6fa755b44db214b0213ea92537810a79ec17f20,4,uservm::lib::vm_input::vmexit(),18,21,26
b6fa755b44db214b0213ea92537810a79ec17f20,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
b6fa755b44db214b0213ea92537810a79ec17f20,6,uservm::lib::vm_output::send(),57,66,72
b6fa755b44db214b0213ea92537810a79ec17f20,7,uservm::io_thread::system_vm::write(),9,13,14
b6fa755b44db214b0213ea92537810a79ec17f20,8,linuxd::worker_thread::handle_write_request(),15,30,33
b6fa755b44db214b0213ea92537810a79ec17f20,9,nanvix-bench::read_exact(),21,23,27
b6fa755b44db214b0213ea92537810a79ec17f20,10,Total,255,280,291
263263f253a4733c50af4fd1b633837819156e48,0,nanvix-bench::write_all(),,,
263263f253a4733c50af4fd1b633837819156e48,1,linuxd::worker_thread::handle_read_request(),107,116,121
263263f253a4733c50af4fd1b633837819156e48,2,uservm::io_thread::system_vm::read(),16,18,22
263263f253a4733c50af4fd1b633837819156e48,3,uservm::memory_thread::data_rx::recv(),10,11,13
263263f253a4733c50af4fd1b633837819156e48,4,uservm::lib::vm_input::vmexit(),19,20,25
263263f253a4733c50af4fd1b633837819156e48,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
263263f253a4733c50af4fd1b633837819156e48,6,uservm::lib::vm_output::send(),56,64,70
263263f253a4733c50af4fd1b633837819156e48,7,uservm::io_thread::system_vm::write(),9,13,13
263263f253a4733c50af4fd1b633837819156e48,8,linuxd::worker_thread::handle_write_request(),20,31,33
263263f253a4733c50af4fd1b633837819156e48,9,nanvix-bench::read_exact(),22,24,26
263263f253a4733c50af4fd1b633837819156e48,10,Total,260,279,285
040ea50a04fe992eb07ead89507c0ece9ded5fd9,0,nanvix-bench::write_all(),,,
040ea50a04fe992eb07ead89507c0ece9ded5fd9,1,linuxd::worker_thread::handle_read_request(),105,116,121
040ea50a04fe992eb07ead89507c0ece9ded5fd9,2,uservm::io_thread::system_vm::read(),16,18,21
040ea50a04fe992eb07ead89507c0ece9ded5fd9,3,uservm::memory_thread::data_rx::recv(),10,11,14
040ea50a04fe992eb07ead89507c0ece9ded5fd9,4,uservm::lib::vm_input::vmexit(),19,21,25
040ea50a04fe992eb07ead89507c0ece9ded5fd9,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
040ea50a04fe992eb07ead89507c0ece9ded5fd9,6,uservm::lib::vm_output::send(),57,65,70
040ea50a04fe992eb07ead89507c0ece9ded5fd9,7,uservm::io_thread::system_vm::write(),10,13,13
040ea50a04fe992eb07ead89507c0ece9ded5fd9,8,linuxd::worker_thread::handle_write_request(),20,30,33
040ea50a04fe992eb07ead89507c0ece9ded5fd9,9,nanvix-bench::read_exact(),22,24,27
040ea50a04fe992eb07ead89507c0ece9ded5fd9,10,Total,257,280,287
57cbc5cf6b8deb53758099b4598ddd051d418821,0,nanvix-bench::write_all(),,,
57cbc5cf6b8deb53758099b4598ddd051d418821,1,linuxd::worker_thread::handle_read_request(),107,116,121
57cbc5cf6b8deb53758099b4598ddd051d418821,2,uservm::io_thread::system_vm::read(),16,19,21
57cbc5cf6b8deb53758099b4598ddd051d418821,3,uservm::memory_thread::data_rx::recv(),10,12,13
57cbc5cf6b8deb53758099b4598ddd051d418821,4,uservm::lib::vm_input::vmexit(),18,20,24
57cbc5cf6b8deb53758099b4598ddd051d418821,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
57cbc5cf6b8deb53758099b4598ddd051d418821,6,uservm::lib::vm_output::send(),56,63,70
57cbc5cf6b8deb53758099b4598ddd051d418821,7,uservm::io_thread::system_vm::write(),9,13,13
57cbc5cf6b8deb53758099b4598ddd051d418821,8,linuxd::worker_thread::handle_write_request(),18,29,32
57cbc5cf6b8deb53758099b4598ddd051d418821,9,nanvix-bench::read_exact(),22,23,28
57cbc5cf6b8deb53758099b4598ddd051d418821,10,Total,256,276,283
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,0,nanvix-bench::write_all(),,,
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,1,linuxd::worker_thread::handle_read_request(),103,116,121
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,2,uservm::io_thread::system_vm::read(),16,19,21
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,3,uservm::memory_thread::data_rx::recv(),10,12,14
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,4,uservm::lib::vm_input::vmexit(),17,20,25
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,6,uservm::lib::vm_output::send(),56,66,70
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,7,uservm::io_thread::system_vm::write(),9,13,16
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,8,linuxd::worker_thread::handle_write_request(),24,31,33
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,9,nanvix-bench::read_exact(),21,23,27
ea60f500cc30b92ef51b3c9ad02b7868477aeb1d,10,Total,257,279,288
86d6257e261defd2180306ad137d58e64173f1cb,0,nanvix-bench::write_all(),,,
86d6257e261defd2180306ad137d58e64173f1cb,1,linuxd::worker_thread::handle_read_request(),106,117,121
86d6257e261defd2180306ad137d58e64173f1cb,2,uservm::io_thread::system_vm::read(),17,19,21
86d6257e261defd2180306ad137d58e64173f1cb,3,uservm::memory_thread::data_rx::recv(),10,11,14
86d6257e261defd2180306ad137d58e64173f1cb,4,uservm::lib::vm_input::vmexit(),18,20,26
86d6257e261defd2180306ad137d58e64173f1cb,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
86d6257e261defd2180306ad137d58e64173f1cb,6,uservm::lib::vm_output::send(),56,65,70
86d6257e261defd2180306ad137d58e64173f1cb,7,uservm::io_thread::system_vm::write(),9,13,13
86d6257e261defd2180306ad137d58e64173f1cb,8,linuxd::worker_thread::handle_write_request(),19,30,32
86d6257e261defd2180306ad137d58e64173f1cb,9,nanvix-bench::read_exact(),22,24,26
86d6257e261defd2180306ad137d58e64173f1cb,10,Total,258,282,293
50adff29936b63f30edd0aae184ab4076681e360,0,nanvix-bench::write_all(),,,
50adff29936b63f30edd0aae184ab4076681e360,1,linuxd::worker_thread::handle_read_request(),105,117,123
50adff29936b63f30edd0aae184ab4076681e360,2,uservm::io_thread::system_vm::read(),17,19,21
50adff29936b63f30edd0aae184ab4076681e360,3,uservm::memory_thread::data_rx::recv(),10,12,13
50adff29936b63f30edd0aae184ab4076681e360,4,uservm::lib::vm_input::vmexit(),18,21,25
50adff29936b63f30edd0aae184ab4076681e360,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
50adff29936b63f30edd0aae184ab4076681e360,6,uservm::lib::vm_output::send(),56,64,69
50adff29936b63f30edd0aae184ab4076681e360,7,uservm::io_thread::system_vm::write(),9,13,13
50adff29936b63f30edd0aae184ab4076681e360,8,linuxd::worker_thread::handle_write_request(),15,30,33
50adff29936b63f30edd0aae184ab4076681e360,9,nanvix-bench::read_exact(),21,23,26
50adff29936b63f30edd0aae184ab4076681e360,10,Total,254,275,285
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,0,nanvix-bench::write_all(),,,
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,1,linuxd::worker_thread::handle_read_request(),107,116,120
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,2,uservm::io_thread::system_vm::read(),16,19,21
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,3,uservm::memory_thread::data_rx::recv(),10,11,12
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,4,uservm::lib::vm_input::vmexit(),18,20,24
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,6,uservm::lib::vm_output::send(),57,65,69
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,7,uservm::io_thread::system_vm::write(),9,13,14
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,8,linuxd::worker_thread::handle_write_request(),23,31,33
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,9,nanvix-bench::read_exact(),21,22,24
42d3f19a3cf3b4b3dc1a6c834eb5220ce1bb303f,10,Total,259,277,284
2b8f9987972ad9e56b157ca362108efe0dd275a2,0,nanvix-bench::write_all(),,,
2b8f9987972ad9e56b157ca362108efe0dd275a2,1,linuxd::worker_thread::handle_read_request(),106,116,127
2b8f9987972ad9e56b157ca362108efe0dd275a2,2,uservm::io_thread::system_vm::read(),16,18,20
2b8f9987972ad9e56b157ca362108efe0dd275a2,3,uservm::memory_thread::data_rx::recv(),10,11,12
2b8f9987972ad9e56b157ca362108efe0dd275a2,4,uservm::lib::vm_input::vmexit(),17,20,26
2b8f9987972ad9e56b157ca362108efe0dd275a2,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
2b8f9987972ad9e56b157ca362108efe0dd275a2,6,uservm::lib::vm_output::send(),57,64,76
2b8f9987972ad9e56b157ca362108efe0dd275a2,7,uservm::io_thread::system_vm::write(),9,13,14
2b8f9987972ad9e56b157ca362108efe0dd275a2,8,linuxd::worker_thread::handle_write_request(),23,31,33
2b8f9987972ad9e56b157ca362108efe0dd275a2,9,nanvix-bench::read_exact(),22,23,27
2b8f9987972ad9e56b157ca362108efe0dd275a2,10,Total,259,282,290
d6a1b21bd0484fbb3f10d67ba421d57100760e88,0,nanvix-bench::write_all(),,,
d6a1b21bd0484fbb3f10d67ba421d57100760e88,1,linuxd::worker_thread::handle_read_request(),105,116,121
d6a1b21bd0484fbb3f10d67ba421d57100760e88,2,uservm::io_thread::system_vm::read(),16,18,21
d6a1b21bd0484fbb3f10d67ba421d57100760e88,3,uservm::memory_thread::data_rx::recv(),10,11,13
d6a1b21bd0484fbb3f10d67ba421d57100760e88,4,uservm::lib::vm_input::vmexit(),18,21,25
d6a1b21bd0484fbb3f10d67ba421d57100760e88,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
d6a1b21bd0484fbb3f10d67ba421d57100760e88,6,uservm::lib::vm_output::send(),56,64,69
d6a1b21bd0484fbb3f10d67ba421d57100760e88,7,uservm::io_thread::system_vm::write(),9,13,13
d6a1b21bd0484fbb3f10d67ba421d57100760e88,8,linuxd::worker_thread::handle_write_request(),15,29,33
d6a1b21bd0484fbb3f10d67ba421d57100760e88,9,nanvix-bench::read_exact(),21,23,26
d6a1b21bd0484fbb3f10d67ba421d57100760e88,10,Total,254,274,283
63676785a82ebbeee510cf412b828b37821fdb88,0,nanvix-bench::write_all(),,,
63676785a82ebbeee510cf412b828b37821fdb88,1,linuxd::worker_thread::handle_read_request(),107,118,128
63676785a82ebbeee510cf412b828b37821fdb88,2,uservm::io_thread::system_vm::read(),16,18,21
63676785a82ebbeee510cf412b828b37821fdb88,3,uservm::memory_thread::data_rx::recv(),10,11,12
63676785a82ebbeee510cf412b828b37821fdb88,4,uservm::lib::vm_input::vmexit(),19,20,25
63676785a82ebbeee510cf412b828b37821fdb88,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
63676785a82ebbeee510cf412b828b37821fdb88,6,uservm::lib::vm_output::send(),56,66,75
63676785a82ebbeee510cf412b828b37821fdb88,7,uservm::io_thread::system_vm::write(),9,13,13
63676785a82ebbeee510cf412b828b37821fdb88,8,linuxd::worker_thread::handle_write_request(),15,30,33
63676785a82ebbeee510cf412b828b37821fdb88,9,nanvix-bench::read_exact(),21,23,25
63676785a82ebbeee510cf412b828b37821fdb88,10,Total,257,280,288
b9da0b1428ef701efe67d0303b887207c1395bac,0,nanvix-bench::write_all(),,,
b9da0b1428ef701efe67d0303b887207c1395bac,1,linuxd::worker_thread::handle_read_request(),106,117,122
b9da0b1428ef701efe67d0303b887207c1395bac,2,uservm::io_thread::system_vm::read(),16,18,21
b9da0b1428ef701efe67d0303b887207c1395bac,3,uservm::memory_thread::data_rx::recv(),10,11,13
b9da0b1428ef701efe67d0303b887207c1395bac,4,uservm::lib::vm_input::vmexit(),18,21,26
b9da0b1428ef701efe67d0303b887207c1395bac,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
b9da0b1428ef701efe67d0303b887207c1395bac,6,uservm::lib::vm_output::send(),57,65,69
b9da0b1428ef701efe67d0303b887207c1395bac,7,uservm::io_thread::system_vm::write(),9,13,13
b9da0b1428ef701efe67d0303b887207c1395bac,8,linuxd::worker_thread::handle_write_request(),17,30,34
b9da0b1428ef701efe67d0303b887207c1395bac,9,nanvix-bench::read_exact(),22,23,25
b9da0b1428ef701efe67d0303b887207c1395bac,10,Total,258,279,286
82c3603ce535241cb6e8ebefca86fdceefd4b93a,0,nanvix-bench::write_all(),,,
82c3603ce535241cb6e8ebefca86fdceefd4b93a,1,linuxd::worker_thread::handle_read_request(),104,117,121
82c3603ce535241cb6e8ebefca86fdceefd4b93a,2,uservm::io_thread::system_vm::read(),17,20,22
82c3603ce535241cb6e8ebefca86fdceefd4b93a,3,uservm::memory_thread::data_rx::recv(),10,12,13
82c3603ce535241cb6e8ebefca86fdceefd4b93a,4,uservm::lib::vm_input::vmexit(),17,20,26
82c3603ce535241cb6e8ebefca86fdceefd4b93a,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
82c3603ce535241cb6e8ebefca86fdceefd4b93a,6,uservm::lib::vm_output::send(),56,64,69
82c3603ce535241cb6e8ebefca86fdceefd4b93a,7,uservm::io_thread::system_vm::write(),9,11,14
82c3603ce535241cb6e8ebefca86fdceefd4b93a,8,linuxd::worker_thread::handle_write_request(),20,30,32
82c3603ce535241cb6e8ebefca86fdceefd4b93a,9,nanvix-bench::read_exact(),22,23,26
82c3603ce535241cb6e8ebefca86fdceefd4b93a,10,Total,254,275,287
03923a174275fdc368d1011762c0974d9e39ffb0,0,nanvix-bench::write_all(),,,
03923a174275fdc368d1011762c0974d9e39ffb0,1,linuxd::worker_thread::handle_read_request(),109,117,122
03923a174275fdc368d1011762c0974d9e39ffb0,2,uservm::io_thread::system_vm::read(),17,19,21
03923a174275fdc368d1011762c0974d9e39ffb0,3,uservm::memory_thread::data_rx::recv(),10,11,14
