commit,p50,p95,p99
5319ccd454f3f0acc14c77fd934c0124da1cbc67,41896,49253,50353
b2fe57a1ac688469052e0360188b46bcc421b156,32817,44215,49432
8c67c3494dbd8ebeb7e6ba22cee6f7faa542ea74,38082,47229,48171
3363968de021bdd4388bdc7ae79e44626845a8aa,12009,12911,13639
255f5d809dd46dfb0f1639f9484d0940ffdb3914,8863,10546,12129
d9283a0fa2866dbb9d0ac647b99a9800cf00ef5b,12230,16092,22783
5f20c3b787f6e4aa011cc69d6d536d1fe25f60ae,10988,11785,13444
a92b501c6d05a208c73baf29097244c70afc1c1f,11334,23873,25043
a7a0004b701162c3d4393ce127dc81f34fc8e752,12015,16641,22588
0324447be159cc2df16b6d000e39159c1b94956f,10987,14149,25233
0a1688ce25943d80a275df55dd871ef959610c6a,11112,11557,12338
c38c66a19440c9ea0fa1c7b0374243bdbbfec02a,10506,11023,12682
6e9ecba75f02819210f9194729da43f14dd01494,11001,11617,13315
08912cd7494293dd875e84c1ffd46227eaa3114a,11146,11825,22193
08912cd7494293dd875e84c1ffd46227eaa3114a,10793,11217,12473
6862a07113320ede42afdd82e7cacc457128c847,8723,8982,12520
39875579f614f1300c8e802e2df1fa0560c2e69b,11388,12153,18097
2b80ba7ff5121040d6ffc330365030129469c28e,11796,22528,28234
2ac6c5570afdae1c6c339285a1c8b70d6fe95418,11653,13122,22629
4ce1fdbfb61bb4aaa7093c980dbbad70b7ea4d9b,12555,23260,30015
75f084fbc915063da5eaade2b9a842559be60374,10794,11188,13954
962c0fd3978fbf4608eba1527586261225cb92c2,12107,22597,22982
e215e2153a155888a73eae140014732f3f630195,11457,11950,14957
